EpiRR,states,coverage,CpG,CpGIsland,DNA_methyl,enhancer,geneExpression,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me3,H3K9me3,LINE,LTR,PMDs_Common,RC,RefSeqExon,RefSeqGene,RefSeqTES,RefSeqTSS,RefSeqTSS2kb,Retroposon,RNA,SINE,TandemRepeats,Unknown
IHECRE00000059.3,5,22.78571,0.0111858526958406,0.28464,0.837688497909476,1.07025,0.03,0.121839661026461,0.451483009231978,0.0860271627802565,0.376855515335185,1.02296770210736,1.11654319948368,0.97272,1.1079,0.4973,1.11503,0.8477,1.01837,0.98252,0.53817,0.87325,0.36839,1.31448,1.50853,0.78145,1.05948
IHECRE00000059.3,6,5.0277,0.0107556252303465,0.65986,0.783058526049623,1.02791,0,0.200863930885529,2.22815150397724,0.120133803929832,0.404256439972607,1.36611705209925,2.81362271506084,0.96819,1.19536,0.89067,1.0924,1.06924,0.89309,1.28785,0.83365,1.56569,0.13745,1.10471,1.02142,0.75056,1.14643
IHECRE00000059.3,7,4.60918,0.0142075546669662,0.94916,0.87252216643521,0.95237,12.635,0.372663177011003,0.0768614464266638,4.55859416728982,1.09731866253605,1.20574724922551,1.0018694583912,0.51886,0.32785,0.46798,0.72553,5.0979,2.26466,4.37037,0.56097,0.73398,0.31411,1.50978,1.56312,0.61554,0.54945
IHECRE00000059.3,8,0.66026,0.0450282795453235,42.3569,0.207175653224588,0.651,0,0.323667119770427,5.36671197704274,0.14197251170518,3.8945023410361,4.08035040024166,3.08095453858934,0.1772,0.18326,0.75001,0,5.8879,1.33326,3.58127,19.78377,14.4212,0.038,1.60935,0.38139,0.70778,0.36526
IHECRE00000059.3,9,1.38416,0.0387032090820197,31.85415,0.18088875077688,0.65086,13.29,3.05469235550031,0.177326402621617,0.291767896491327,6.23617153511498,12.0136730888751,0.378100457652975,0.25296,0.26957,0.46132,0.41789,5.87178,1.71071,3.29425,31.73202,17.59531,0.10015,1.66528,0.77318,0.55339,0.45036
IHECRE00000059.3,10,6.18359,0.0117257538224933,0.27402,0.873287906769407,1.06183,4.86,0.156244029803222,0.0589696236387951,1.60880086607655,0.638126472648539,1.10685856205821,0.918869005922435,0.81784,0.5564,0.46947,0.95287,2.29853,2.15669,2.1328,0.36433,0.5223,0.60969,1.4744,1.72308,0.74122,0.8648
IHECRE00000308.2,1,38.07057,0.00739577263277648,0.06412,0.873254855797528,1.14455,0,0.0231357812287771,1.61135509575769,0.0654230995608276,0.00728935572961471,0.856386109476162,2.21639425906642,1.29151,1.36802,1.70868,1.19775,0.26032,0.72919,0.31182,0.19557,0.22843,0.53266,0.69083,0.68612,0.83036,1.20975
IHECRE00000308.2,2,2.11097,0.0154387495254467,0.78516,0.487259494855005,0.97047,7.9,17.4347801683817,0.459139382600561,2.84590271281572,18.907549111319,8.48948550046773,0.313246024321796,0.55907,0.70768,0.4584,0.92487,1.95129,1.56739,2.14365,1.76714,4.15523,0.13672,1.5679,1.1715,0.66364,0.9276
IHECRE00000308.2,3,7.29394,0.0120823575179824,0.28816,0.923739646819816,1.06393,0.31,0.697530864197531,0.26030629785904,3.60854821065792,0.400250039068604,0.78867010470386,0.371761212689483,0.90504,0.64037,0.47049,1.00602,1.8689,2.0638,1.95079,0.37835,0.69025,1.93687,1.40586,1.71279,0.72964,0.93931
IHECRE00000308.2,4,11.4819,0.00727548323109164,0.48725,0.863260812753169,0.38042,0,0,0,0,0,0,0.000555337776035542,0.85662,0.41572,0.41782,0.14395,0.29898,0.28426,0.45523,0.38684,0.40405,3.02098,0.68664,0.28164,2.73586,0.15322
IHECRE00000308.2,5,1.18221,0.0303301065340344,24.08914,0.337128088179399,0.69877,0,0.867806917521855,21.9085898897758,0.205473204104903,3.92478145191942,3.99977194982896,3.99103002660585,0.3213,0.33125,0.75491,0.12363,4.21312,1.20577,3.16981,11.65088,11.93996,0.04404,1.89847,0.58588,0.58322,0.64633
IHECRE00000308.2,6,12.09686,0.0114025526645633,0.30031,0.840067921199647,1.06672,0,0.16417230226404,4.96265804175243,0.0775066157012643,0.174272272860923,1.03638635695384,1.53948838576889,0.94387,1.10732,0.91066,1.27698,0.88881,0.93063,1.04079,0.63316,1.03732,0.25292,1.0643,1.11284,0.75683,1.22253
IHECRE00000308.2,7,17.31999,0.0112299836877907,0.25963,0.886320424588825,1.07092,0,0.242408336249465,1.04720245732727,0.0961837552004355,0.160630273338777,0.760877172518372,0.229042731054862,0.88223,1.01936,0.518,1.1483,0.88911,1.04934,0.96564,0.52188,0.85233,1.43227,1.23972,1.52659,0.76355,1.15795
IHECRE00000308.2,8,4.64459,0.012397251492728,0.29243,0.757832436905254,1.02413,1.88,3.25085333057509,0.677518618121638,2.93110260653703,5.24637980968142,1.57045407529996,0.368680182043856,0.70103,0.79554,0.47867,0.92606,1.27399,1.55382,1.51614,0.78608,2.36166,0.32862,1.31433,1.474,0.75109,1.00961
IHECRE00000308.2,9,4.94281,0.0127446231592644,0.71992,0.926558813383926,0.9575,3.47,1.64508451190066,0.110279406691963,19.74963780614,0.513866850638151,1.00400137978613,0.198585719213522,0.55405,0.33723,0.45934,0.69909,5.0653,2.25528,4.32856,0.51385,0.63744,0.22292,1.60603,1.57859,0.6404,0.58079
IHECRE00000308.2,10,0.85616,0.056863640567841,54.52292,0.0779750687657283,0.56258,5.225,80.8743196582197,4.15353777725756,1.89269620179084,11.654269327559,106.779861883303,1.05709018552116,0.16553,0.20672,0.44252,0.25575,7.96567,1.62512,3.09292,52.5133,20.22062,0.08435,1.88991,0.50835,0.61764,0.242
IHECRE00000886.3,1,4.58578,0.0161221701736914,3.77782,0.801168312176775,1.00238,0,0.135690473137582,0.300604778390392,0.209043894516391,0.250705218617772,0.351733128178826,0.343537633029876,1.93591,1.15066,0.76527,0.18106,1.30403,0.80921,1.08629,1.88389,1.31005,15.21955,0.89935,0.6779,0.7626,0.29211
IHECRE00000886.3,2,2.17985,0.011621842123893,0.32362,0.695055592400421,0.98637,16.965,8.47628057582023,1.20229781921741,2.71764912417587,5.57199703507198,3.36088245620879,2.15714118519096,0.66731,0.52639,0.45447,0.56188,1.94057,1.8877,2.23133,1.13434,3.55896,0.09638,1.3914,1.26939,0.74709,0.89024
IHECRE00000886.3,3,16.4053,0.00859764916791743,0.88859,0.757977440177349,1.09819,0,1.14676925083132,3.33503944708874,1.78398643802569,1.91735671904545,2.1554084892743,2.10448588381039,1.16154,1.09893,0.95538,1.33766,0.68372,0.91137,0.74701,0.84517,0.99925,0.09997,1.01928,0.89594,0.75754,1.38132
IHECRE00000886.3,4,8.98523,0.00319177415300776,0.52798,0.804890442890443,0.20627,0,0,0,0,0,0,0,0.36852,0.24138,0.26134,0.13394,0.25357,0.17072,0.40859,0.38935,0.36506,1.78519,0.68142,0.20957,3.30244,0.12785
IHECRE00000886.3,5,0.9457,0.0429491570537521,33.92714,0.193305669800235,0.64883,10.26,21.1713792596945,0.429898648648649,0.948296122209166,2.76310957696827,6.00396592244418,0.926887485311398,0.255,0.31555,0.43001,0.5529,5.95371,1.58276,3.04867,37.29607,16.88966,0.14895,2.57246,0.83976,0.56082,0.45366
IHECRE00000886.3,6,13.81138,0.012949198784726,1.07828,0.797148023766469,1.06373,0,0.899272367174718,1.8588004822182,1.03183931800568,1.11642125204512,1.42766726943942,1.29602600533884,0.76148,1.17477,0.87814,1.03905,0.95241,0.90013,1.049,0.99374,1.1805,0.25631,1.16566,1.48116,0.74905,0.96791
IHECRE00000886.3,7,35.58334,0.00713111794195154,0.04222,0.819431563201197,1.13836,0.32,1.32431646305992,1.63652040222721,1.98086512091748,1.96837862544669,2.34193467963101,2.3552106706557,1.18896,1.25518,1.62116,1.27247,0.39537,0.88256,0.42348,0.22511,0.28643,0.09467,0.73731,0.77347,0.82851,1.2728
IHECRE00000886.3,8,6.57097,0.0108020809407919,0.10069,0.935519742978547,1.01375,8.36,2.86407917918955,0.91729712923619,4.53342315265831,2.12213700901648,2.24261581511037,1.72603378588455,0.73781,0.40405,0.50415,0.98033,3.69566,2.26231,2.94563,0.3331,0.45224,0.18112,1.59236,1.60306,0.70614,0.75506
IHECRE00000886.3,9,5.07788,0.0146089121994158,1.31617,0.836297405189621,0.97926,3.18,2.980884385076,0.856440964225395,1.73881723732023,2.65334715185015,1.99874609754849,1.36915911766211,0.74245,0.76035,0.41547,0.86329,1.38558,1.5943,1.79729,1.44101,2.78724,0.29899,1.60754,1.85334,0.73901,0.98293
IHECRE00000886.3,10,5.85457,0.0152478422533571,1.16561,0.867890376915643,1.01424,1.24,1.10191449215334,0.647774863086198,1.38448617055548,1.0835749459248,1.18569653458512,1.03375673063648,0.95949,0.96946,0.31336,0.65231,2.07053,1.26302,2.27274,0.85617,1.19008,0.43698,1.12804,1.50728,0.68732,0.66099
IHECRE00001936.1,1,1.92456,0.0225299589644667,15.88267,0.599704687076673,0.84189,0,2.74979680303441,17.4633568138716,1.53579653210512,3.30272961257112,4.33222703874289,10.0321728528854,0.8342,0.96573,0.84817,0.32788,3.04477,1.03329,2.37643,7.76751,6.93343,0.15391,1.72956,0.67882,0.71047,0.70733
IHECRE00001936.1,2,9.60596,0.00479463926091434,0.46416,0.861305755395683,0.25773,0,0,0,0,0,0,0,0.55914,0.2583,0.31111,0.12417,0.2567,0.20735,0.41242,0.36514,0.36121,2.04759,0.6623,0.22148,3.14244,0.12675
IHECRE00001936.1,3,4.98417,0.0123510126387856,0.36376,0.739638726309922,1.01206,15.14,6.37425678186548,2.10341764214047,3.62260196023783,9.79155053883315,3.03798541434411,2.21703130806392,0.65172,0.76215,0.47708,0.92735,1.40755,1.48274,1.77629,0.99282,2.5774,0.1462,1.22475,1.37694,0.69932,1.06076
IHECRE00001936.1,4,1.78583,0.0321845649161342,25.54599,0.290743888195256,0.73562,36.79,36.0819001973499,1.50122840227154,2.48258085303476,10.242398002336,30.2057070361271,1.63067380885255,0.31046,0.40422,0.46121,0.43141,4.72998,1.57361,2.7159,25.91952,14.08249,0.10836,1.83423,0.95625,0.57209,0.60138
IHECRE00001936.1,5,7.89277,0.0115921129037442,0.23896,0.930880166435506,1.07227,5.8,2.21223300970874,2.37349514563107,6.90087378640777,2.34711511789182,1.51190013869626,2.94216366158114,0.90763,0.68801,0.48155,1.02515,1.86441,2.1143,1.92235,0.37362,0.58143,0.55104,1.38907,1.59647,0.74755,0.93156
IHECRE00001936.1,6,29.89282,0.00700145041727732,0.05242,0.887033984365775,1.14649,0,1.90894598871124,5.28135701296554,1.23287202134946,1.92537137189146,1.84958552771414,6.67011076210944,1.25768,1.45393,1.90098,1.21023,0.23717,0.68331,0.29016,0.178,0.21313,0.17199,0.69311,0.64836,0.8345,1.22088
IHECRE00001936.1,7,10.56404,0.0101154026829751,0.18326,0.871152551339393,1.08608,0,2.05834896359352,9.56100610782475,1.1348771221084,1.90561727504449,1.74065791372096,3.8603255903429,0.92401,1.02255,1.00129,1.39876,0.79401,0.91737,0.89107,0.58979,0.86486,0.08689,0.9743,1.0085,0.74904,1.37657
IHECRE00001936.1,8,6.42184,0.0137102847551105,0.55047,0.896212355483712,1.06259,0,0.42475928594019,1.16782777523984,0.311215166742805,0.434308781670591,0.343338194468848,1.36763362265875,2.03188,1.17594,0.73609,0.40757,0.42556,0.73426,0.55662,0.38029,0.62815,9.85865,0.79735,1.13149,0.75863,0.45357
IHECRE00001936.1,9,21.27165,0.0101957212154136,0.18601,0.892136290864019,1.08416,0.04,1.96769289366317,3.96774776635852,1.18724500335692,1.97731820998812,1.48080101223984,2.7699252440221,0.87455,1.02696,0.64222,1.25403,0.7436,1.00775,0.85792,0.49511,0.81741,0.16535,1.17127,1.35031,0.7879,1.25175
IHECRE00001936.1,10,5.65635,0.0137729194228315,0.82376,0.939370880414313,0.96386,20.52,2.67346398305085,1.96145244821092,22.8079978813559,2.33262711864407,1.56476577212806,2.55137711864407,0.53897,0.36209,0.45708,0.78606,4.85618,2.27402,4.00926,0.50084,0.64939,0.33172,1.57679,1.6566,0.62739,0.55344
IHECRE00001548.1,1,6.783,0.0127977940170761,1.61,0.772967867846937,1.01084,0,0.753816128807416,6.56027392486234,0.196173416045166,2.19859552519691,0.321896563741549,2.31642503659302,0.89835,1.02737,0.83837,0.90604,1.22469,0.91178,1.42091,1.23359,2.18905,0.10302,1.12092,1.0052,0.72785,1.1935
IHECRE00001548.1,2,9.84817,0.00505952610678041,0.46912,0.849727020967955,0.2721,0,0,0,0,0,0,0,0.542,0.31188,0.30925,0.13647,0.27849,0.21542,0.43914,0.38654,0.38031,0.77559,0.69677,0.24988,3.09461,0.15079
IHECRE00001548.1,3,0.722,0.0640583385622019,63.13958,0.0435560841983852,0.49376,9.415,37.0211937716263,2.64125576701269,2.31805074971165,2.59991349480969,169.717632641292,0.298046424452134,0.10924,0.10018,0.45884,0.24576,9.1797,1.77062,2.89199,60.4916,24.82635,0.06105,1.7444,0.42845,0.6044,0.11923
IHECRE00001548.1,4,2.30522,0.0231179402516062,9.96677,0.437031659427833,0.86095,5.06,10.8720790408845,3.13780106967228,2.11402060375462,8.19722531318425,16.8870652212929,0.898659320147888,0.41548,0.48288,0.47658,0.62163,3.10476,1.61807,3.18221,6.54973,7.8078,0.11212,1.54532,1.03579,0.57403,0.79764
IHECRE00001548.1,5,8.4116,0.0138168590339442,0.40774,0.884819637307738,1.0693,0,0.0894273763161691,0.354306806708365,0.0836054180926531,0.350589407707538,0.0269003317467186,0.344282286298729,2.02898,1.38296,0.72239,0.41949,0.42523,0.72622,0.54002,0.36037,0.60546,9.19922,0.84621,1.08904,0.68554,0.49675
IHECRE00001548.1,6,21.01346,0.0104783299274696,0.15482,0.878659251705016,1.09162,0.02,0.805962776467589,2.4208760915291,0.198387405188349,1.92845305628147,0.0423306138058512,1.00923417681178,0.78619,0.99716,0.73423,1.44332,0.78894,1.04828,0.85366,0.49233,0.70353,0.12683,1.17728,1.36649,0.79653,1.32569
IHECRE00001548.1,7,4.86277,0.0111318405796156,0.14391,0.748283520466707,1.02529,1.04,3.32249139400959,1.56453152312625,1.1558461752941,5.9080633572478,1.60322362706302,1.16197492734507,0.72085,0.8378,0.49293,0.81569,0.96701,1.38093,1.27039,0.83368,2.11323,0.14125,1.19739,1.26495,0.73187,1.18203
IHECRE00001548.1,8,33.15439,0.00671233781275687,0.0495,0.865704586852128,1.14749,0,0.231233095987194,1.95208919799084,0.112063255505878,1.99045095766407,0.00741016724623282,2.71653695424187,1.2478,1.37368,1.80517,1.25439,0.24147,0.71748,0.29831,0.17991,0.21984,0.13876,0.71573,0.67558,0.83778,1.23958
IHECRE00001548.1,9,8.37482,0.0124371586160644,0.26504,0.915719264812818,1.0613,3.65,1.50860058674557,1.03104235099421,4.95396304004413,2.09480705097666,0.159888167297711,1.04613725834357,0.82679,0.62179,0.47993,0.98543,2.19112,2.11579,2.19972,0.35795,0.54623,0.62399,1.43171,1.72207,0.74449,0.87451
IHECRE00001548.1,10,4.52458,0.0144535080461168,1.02844,0.915710266264068,0.94399,11.16,3.37098545155092,0.939850398023607,18.5240186659347,2.42296870710953,0.375034312379907,0.766092506176228,0.47412,0.30123,0.45682,0.71484,5.29367,2.28231,4.34129,0.58765,0.76631,0.17731,1.61642,1.58622,0.60843,0.50604
IHECRE00000043.3,1,35.41881,0.00659686470860839,0.04566,0.873325780798792,1.14831,0,0.00217690701497179,1.1159091918788,0.0371184859389578,0.00757474787862633,1.71802390155049,2.83802034741659,1.2382,1.34346,1.76409,1.23993,0.24909,0.71763,0.30071,0.19953,0.23467,0.21575,0.66261,0.66409,0.82736,1.26751
IHECRE00000043.3,2,1.11875,0.0256458215017174,25.83654,0.551199704142012,0.84066,0.01,0.976602564102564,3.93047337278107,0.35396942800789,3.82125246548323,3.40786489151874,3.61331360946746,0.46046,0.88787,0.57492,0.51751,3.78347,1.18076,2.16611,13.68967,9.13294,0.03733,1.21991,0.52457,0.65121,0.74347
IHECRE00000043.3,3,5.34054,0.0136080665567242,0.81611,0.934252923343439,0.96584,3.58,0.0962754439151148,0.107579038544825,8.27150281507146,0.585318319618883,1.32680814205284,0.280857514075357,0.5322,0.31513,0.45643,0.79366,4.77003,2.27072,4.06639,0.50473,0.65084,0.39414,1.59768,1.66363,0.643,0.58153
IHECRE00000043.3,4,9.79832,0.00416413004559467,0.47358,0.845628172588832,0.26213,0,0,0,0,0,0,0,0.42479,0.37876,0.25997,0.16651,0.28532,0.19637,0.44772,0.39474,0.38299,0.26207,0.73199,0.27306,3.13822,0.14838
IHECRE00000043.3,5,1.44661,0.0340974793918342,27.15166,0.267205897001693,0.72617,6.32,8.98904273333997,0.0991134575156888,0.546867217850384,5.11664508417173,10.4257645183783,0.131437394162765,0.29943,0.35496,0.46844,0.45056,4.9457,1.61358,2.63825,28.14852,14.69521,0.10244,1.68549,0.85927,0.56731,0.56178
IHECRE00000043.3,6,9.33961,0.00986951980379709,0.81986,0.840796891039742,1.06161,0,0.0461944566652002,3.15022730605661,0.11610206775187,0.177122745270568,1.45002199736032,3.6824607713741,1.18782,1.34509,0.69689,1.16599,0.88336,0.85813,1.01715,0.79752,1.28472,0.17022,1.0994,0.89232,0.75958,1.19056
IHECRE00000043.3,7,19.23037,0.0115035393022234,0.2885,0.894332594002689,1.07216,0,0.0461586824778637,1.08622225327023,0.0454950313487836,0.259898007300162,1.21740687053564,0.976789674985592,0.77351,0.96155,0.68432,1.18252,0.8796,1.03089,0.96732,0.5729,0.90956,0.31874,1.26608,1.5726,0.78537,1.19031
IHECRE00000043.3,8,4.29887,0.0108639088785444,0.69285,0.884596520245555,1.04416,0,0.00098603645154108,0.0173510607843761,0.00790419542606317,0.00408728012977512,0.0210725531982569,0.173081204872929,2.6205,1.14479,1.11713,0.23404,0.47445,0.7533,0.61116,0.48217,0.67583,17.12795,0.7607,0.66621,0.5899,0.23767
IHECRE00000043.3,9,5.61396,0.0124543888582625,0.46155,0.741869167207772,1.0054,1.91,1.24210941777116,0.398539653438244,1.13938861515348,5.2363355104847,2.03502540009931,0.644850591395796,0.63078,0.71856,0.4667,1.02703,1.39663,1.47027,1.77653,1.17726,2.73915,0.16454,1.2976,1.41763,0.70637,1.1322
IHECRE00000043.3,10,8.39415,0.0117426750912642,0.28912,0.929046152869477,1.06559,1.005,0.0715940832910107,0.398584306754698,2.35370111731844,0.550311071609954,1.29169311833418,0.933278313864906,0.88354,0.65598,0.49099,1.0222,1.96263,2.09011,1.9422,0.37967,0.62085,0.62206,1.41208,1.63093,0.74632,0.89525
IHECRE00003838.5,1,4.24732,0.00978186195806688,0.10475,0.75700760597083,1.03274,13.79,1.4215117935278,1.83892149042844,5.56548399042844,10.0850259229717,5.78812955788514,0.703894143117593,0.62609,0.70919,0.49029,0.87909,1.20833,1.61713,1.51959,0.98826,2.62468,0.06114,1.19467,0.98957,0.71672,1.27081
IHECRE00003838.5,2,5.24564,0.018035979518457,2.32813,0.89311586875925,1.01058,0.06,0.0879236822438124,0.932775017951085,0.207858911797893,0.830937412992189,0.661779575328615,0.687548541199572,1.82337,1.03378,0.89078,0.31893,0.95714,0.72685,0.84684,1.09755,1.04089,13.04556,0.94621,1.06326,0.77959,0.28661
IHECRE00003838.5,3,12.20069,0.0068745265034747,0.09741,0.920497489520475,1.11787,0.29,0.889515868994426,3.75250472154406,1.18794048551292,2.68995002072873,2.21682251600719,5.30207517619421,2.06472,2.00043,1.15344,0.66482,0.27571,0.69622,0.37855,0.19291,0.29103,0.20449,0.87982,0.61936,0.91069,0.59806
IHECRE00003838.5,4,9.08776,0.00835115276122658,0.53248,0.859384243458476,0.21302,0,0,0,0.000071103526734926,0,0,0.000071103526734926,0.38814,0.2425,0.26887,0.13863,0.25486,0.17348,0.41616,0.38395,0.36297,2.02556,0.68505,0.21588,3.29394,0.12409
IHECRE00003838.5,5,1.21543,0.045137337339621,44.25242,0.181824510705372,0.59014,19.735,3.57852795656552,1.66498095363195,1.43467314681028,5.85246727089627,33.8347344454661,0.793795700337143,0.19348,0.2942,0.48131,0.36076,6.7399,1.543,3.04902,41.4063,19.68304,0.13373,2.29253,0.59017,0.59395,0.36554
IHECRE00003838.5,6,26.13862,0.0088703686216254,0.14619,0.898358617968168,1.14008,0,0.772580786600605,4.12374490288069,0.173455518042706,2.33895295304073,1.8685052834656,1.2382053755426,1.03183,1.20142,1.81555,1.27718,0.37062,0.73459,0.42507,0.30237,0.3643,0.06486,0.70332,0.84927,0.75669,1.28791
IHECRE00003838.5,7,20.83569,0.0106820127711724,0.19265,0.906891954097249,1.08035,0.39,0.812762967688792,2.61507183409111,1.70946158753745,3.78744538751645,2.15079102295945,0.777104347194069,0.72182,0.93216,0.64007,1.44756,0.73715,0.99572,0.87571,0.55514,1.02621,0.11448,1.14885,1.33595,0.78013,1.44178
IHECRE00003838.5,8,8.43345,0.0128032526293522,0.68029,0.943760172386127,1.04915,10.07,0.653279233431905,1.56767072415927,7.9785892762992,3.53365197258327,1.93650138688307,1.18546409004424,0.82875,0.60118,0.4364,0.92282,2.26991,2.114,2.36929,0.46441,0.82163,0.56545,1.39911,1.71699,0.70066,0.83333
IHECRE00003838.5,9,6.62099,0.01103636783174,2.04924,0.748536508536509,1.0545,0,0.847602847602848,8.43999243999244,0.182511182511183,2.94147294147294,2.17035217035217,2.1022491022491,0.92802,1.02038,1.32276,1.32112,0.90286,0.89651,0.99569,1.26101,1.77668,0.08295,0.95865,0.89765,0.74729,1.38082
IHECRE00003838.5,10,5.97441,0.00996264841003822,0.06507,0.948667848627499,0.98435,17.47,0.937366265207556,1.48187320413279,19.8307146787308,3.96613070856514,2.34651831020358,0.573760469523751,0.61574,0.32559,0.48756,0.78827,4.31972,2.28649,3.52618,0.35818,0.50591,0.1413,1.63173,1.59445,0.70445,0.72901
IHECRE00000129.3,1,9.5367,0.00448880244697539,0.47659,0.841881598012834,0.24546,0,0,0,0,0,0,0,0.44813,0.29089,0.28594,0.14093,0.284,0.19945,0.45058,0.40429,0.39298,0.37902,0.70919,0.2518,3.17878,0.14409
IHECRE00000129.3,2,0.80606,0.0538071705192777,52.60374,0.0627313819933309,0.51751,6.58,5.11018895887366,0.182734346054094,0.281771026306039,1.77810300111152,16.3635791033716,0.0896998888477214,0.15717,0.15097,0.45128,0.40514,7.92947,1.70519,3.02785,52.07375,23.98744,0.08421,2.03725,0.55866,0.5747,0.17521
IHECRE00000129.3,3,19.50399,0.0105585918468595,0.25192,0.873228053251013,1.08294,0,0.399112483117885,0.843961026432568,0.245186185606791,0.373278024310245,1.14419255257573,0.884053636889832,0.87782,0.99808,0.61243,1.35608,0.83737,1.03352,0.90288,0.54186,0.78067,0.19571,1.18734,1.37087,0.77758,1.24899
IHECRE00000129.3,4,8.17785,0.0118578945166411,0.26989,0.915190996148274,1.0659,1.49,0.474557404855295,0.177956818262129,2.83359836036609,0.760539241669317,1.09111629386197,0.559401392275345,0.86502,0.64646,0.48993,1.00838,2.06208,2.09674,2.0202,0.38561,0.55438,0.6037,1.40927,1.65872,0.74674,0.88361
IHECRE00000129.3,5,4.93132,0.0138674727649888,0.89251,0.918666351383306,0.95644,4.545,0.750965555292819,0.102585323559549,8.9085284149129,1.17620398833452,1.17072593993852,0.317056829825806,0.52133,0.32729,0.45884,0.75273,5.00911,2.26559,4.25943,0.52495,0.68818,0.2533,1.59736,1.57331,0.62428,0.5748
IHECRE00000129.3,6,39.63495,0.00722438108285509,0.07284,0.857192789018138,1.1406,0,0.384227355422019,1.21725288053366,0.223344726831689,0.180812062406968,1.45415954573019,2.4256712056894,1.17443,1.35628,1.69581,1.26191,0.32195,0.73847,0.38708,0.24231,0.29769,0.1697,0.72757,0.72384,0.83015,1.27643
IHECRE00000129.3,7,2.53035,0.0203173017403808,12.03342,0.568809178042405,0.87883,0,0.619989834446703,3.62267644496079,0.383023525994772,1.74379175137961,1.9196921289573,3.30663665408074,0.71478,0.90545,0.83575,0.59766,2.57589,1.04268,2.15314,6.13229,5.83974,0.08138,1.36388,0.7658,0.72622,0.93575
IHECRE00000129.3,8,3.45789,0.0129580614200784,0.8504,0.641211909658673,0.97919,3.93,1.86569557916187,0.210400196230118,1.55435008207702,9.44214041774373,2.5815204060454,0.37574293854601,0.55299,0.62194,0.46688,0.7712,1.9719,1.65552,2.40437,1.56877,3.46912,0.07785,1.28198,1.21576,0.64216,1.01062
IHECRE00000129.3,9,4.65558,0.0122216863075129,0.33567,0.774789432128758,1.02114,0.21,0.735517764955967,0.409158821743091,0.582538718493775,3.45139386577589,1.25963559064683,0.577358032189493,0.70312,0.86302,0.46289,0.72473,0.8281,1.23359,1.096,0.93307,2.27551,0.24012,1.36935,1.63806,0.75246,1.0899
IHECRE00000129.3,10,6.76533,0.0119264261888,0.54577,0.874672740580938,1.05182,0,0.0166615301641113,0.0323118113876262,0.0255894136682333,0.025165652207412,0.0918695585176054,0.206477771785191,2.26018,1.25957,0.82738,0.34786,0.45093,0.72,0.57946,0.43904,0.6797,11.52863,0.87774,0.98006,0.65133,0.37486
IHECRE00000171.3,1,7.52817,0.0117886450887134,0.25479,0.937626059794734,1.06604,0.39,0.262605979473449,2.13900044622936,5.79236136465052,1.02943085473206,0.153543466796479,1.15346233418523,0.87481,0.62433,0.48935,0.87693,2.19074,2.13103,2.21796,0.36009,0.49068,0.41783,1.42487,1.66429,0.73358,0.88617
IHECRE00000171.3,2,48.27189,0.00904748187549911,0.10393,0.895685593604717,1.12735,0,0.0217711758702801,3.45849160902597,1.89735939448917,0.848565597006463,0.254982140832294,1.71232566050573,1.05296,1.22541,1.35765,1.28441,0.47879,0.85454,0.5288,0.31234,0.41124,0.10089,0.87287,0.9525,0.80537,1.25352
IHECRE00000171.3,3,4.61454,0.013339108603543,0.84917,0.941332408049965,0.95361,1.09,0.903115120672373,2.19454082812861,14.0575603361863,1.47239571285373,0.302760428714627,1.15008867298944,0.5497,0.34519,0.46956,0.79873,5.1531,2.28925,4.20347,0.55238,0.66612,0.1585,1.51456,1.43736,0.63516,0.56468
IHECRE00000171.3,4,10.13714,0.00558241637225052,0.4894,0.871513738716397,0.29363,0,0,0,0,0,0,0,0.60558,0.32578,0.32755,0.12673,0.28778,0.23177,0.44708,0.39118,0.39016,1.67777,0.70956,0.25542,3.02008,0.14813
